Path,Object_name,Object_id,Category,EV_offset,EV_idx,Lux,Shutter_speed,ISO,F-Number,Num_objects
51_phone/10/2/14_4_0.jpg,51_phone,51,phone,2,3,10,4,1600,22,3
51_phone/10/2/13_2_3.jpg,51_phone,51,phone,2,3,10,2,400,8,3
51_phone/10/2/13_3_2.jpg,51_phone,51,phone,2,3,10,2,800,11,3
51_phone/10/2/13_4_1.jpg,51_phone,51,phone,2,3,10,2,1600,16,3
51_phone/10/2/13_5_0.jpg,51_phone,51,phone,2,3,10,2,3200,22,3
51_phone/10/2/12_2_4.jpg,51_phone,51,phone,2,3,10,1,400,5.6,3
51_phone/10/2/12_4_2.jpg,51_phone,51,phone,2,3,10,1,1600,11,3
51_phone/10/2/12_6_0.jpg,51_phone,51,phone,2,3,10,1,6400,22,3
51_phone/10/2/11_3_4.jpg,51_phone,51,phone,2,3,10,0.5,800,5.6,3
51_phone/10/2/11_4_3.jpg,51_phone,51,phone,2,3,10,0.5,1600,8,3
51_phone/10/3/10_6_3.jpg,51_phone,51,phone,3,2,10,1/4,6400,8,3
51_phone/10/3/17_2_0.jpg,51_phone,51,phone,3,2,10,30,400,22,3
51_phone/10/3/16_1_2.jpg,51_phone,51,phone,3,2,10,15,200,11,3
51_phone/10/3/16_2_1.jpg,51_phone,51,phone,3,2,10,15,400,16,3
51_phone/10/3/16_3_0.jpg,51_phone,51,phone,3,2,10,15,800,22,3
51_phone/10/3/15_0_4.jpg,51_phone,51,phone,3,2,10,8,100,5.6,3
51_phone/10/3/15_1_3.jpg,51_phone,51,phone,3,2,10,8,200,8,3
51_phone/10/3/15_3_1.jpg,51_phone,51,phone,3,2,10,8,800,16,3
51_phone/10/3/15_4_0.jpg,51_phone,51,phone,3,2,10,8,1600,22,3
51_phone/10/3/14_1_4.jpg,51_phone,51,phone,3,2,10,4,200,5.6,3
51_phone/10/3/14_2_3.jpg,51_phone,51,phone,3,2,10,4,400,8,3
51_phone/10/3/14_3_2.jpg,51_phone,51,phone,3,2,10,4,800,11,3
51_phone/10/3/14_4_1.jpg,51_phone,51,phone,3,2,10,4,1600,16,3
51_phone/10/3/13_4_2.jpg,51_phone,51,phone,3,2,10,2,1600,11,3
51_phone/10/3/13_5_1.jpg,51_phone,51,phone,3,2,10,2,3200,16,3
51_phone/10/3/13_6_0.jpg,51_phone,51,phone,3,2,10,2,6400,22,3
51_phone/10/3/12_5_2.jpg,51_phone,51,phone,3,2,10,1,3200,11,3
51_phone/10/3/11_5_3.jpg,51_phone,51,phone,3,2,10,0.5,3200,8,3
51_phone/10/3/11_6_2.jpg,51_phone,51,phone,3,2,10,0.5,6400,11,3
51_phone/10/4/17_1_2.jpg,51_phone,51,phone,4,1,10,30,200,11,3
51_phone/10/4/17_2_1.jpg,51_phone,51,phone,4,1,10,30,400,16,3
51_phone/10/4/16_1_3.jpg,51_phone,51,phone,4,1,10,15,200,8,3
51_phone/10/4/16_2_2.jpg,51_phone,51,phone,4,1,10,15,400,11,3
51_phone/10/4/16_4_0.jpg,51_phone,51,phone,4,1,10,15,1600,22,3
51_phone/10/4/15_1_4.jpg,51_phone,51,phone,4,1,10,8,200,5.6,3
51_phone/10/4/15_2_3.jpg,51_phone,51,phone,4,1,10,8,400,8,3
51_phone/10/4/15_4_1.jpg,51_phone,51,phone,4,1,10,8,1600,16,3
51_phone/10/4/15_5_0.jpg,51_phone,51,phone,4,1,10,8,3200,22,3
51_phone/10/4/14_4_2.jpg,51_phone,51,phone,4,1,10,4,1600,11,3
51_phone/10/4/14_6_0.jpg,51_phone,51,phone,4,1,10,4,6400,22,3
51_phone/10/4/13_3_4.jpg,51_phone,51,phone,4,1,10,2,800,5.6,3
51_phone/10/4/13_5_2.jpg,51_phone,51,phone,4,1,10,2,3200,11,3
51_phone/10/4/12_4_4.jpg,51_phone,51,phone,4,1,10,1,1600,5.6,3
51_phone/10/4/12_5_3.jpg,51_phone,51,phone,4,1,10,1,3200,8,3
51_phone/10/4/11_5_4.jpg,51_phone,51,phone,4,1,10,0.5,3200,5.6,3
51_phone/10/4/11_6_3.jpg,51_phone,51,phone,4,1,10,0.5,6400,8,3
51_phone/10/5/17_0_4.jpg,51_phone,51,phone,5,0,10,30,100,5.6,3
51_phone/10/5/17_1_3.jpg,51_phone,51,phone,5,0,10,30,200,8,3
51_phone/10/5/17_4_0.jpg,51_phone,51,phone,5,0,10,30,1600,22,3
51_phone/10/5/16_1_4.jpg,51_phone,51,phone,5,0,10,15,200,5.6,3
51_phone/10/5/16_5_0.jpg,51_phone,51,phone,5,0,10,15,3200,22,3
51_phone/10/5/15_3_3.jpg,51_phone,51,phone,5,0,10,8,800,8,3
51_phone/10/5/15_4_2.jpg,51_phone,51,phone,5,0,10,8,1600,11,3
51_phone/10/5/15_6_0.jpg,51_phone,51,phone,5,0,10,8,6400,22,3
51_phone/10/5/14_3_4.jpg,51_phone,51,phone,5,0,10,4,800,5.6,3
51_phone/10/5/14_4_3.jpg,51_phone,51,phone,5,0,10,4,1600,8,3
51_phone/10/5/13_6_2.jpg,51_phone,51,phone,5,0,10,2,6400,11,3
51_phone/10/6/17_1_4.jpg,51_phone,51,phone,6,-1,10,30,200,5.6,3
51_phone/10/6/17_2_3.jpg,51_phone,51,phone,6,-1,10,30,400,8,3
51_phone/10/6/17_4_1.jpg,51_phone,51,phone,6,-1,10,30,1600,16,3
51_phone/10/6/16_2_4.jpg,51_phone,51,phone,6,-1,10,15,400,5.6,3
51_phone/10/6/16_4_2.jpg,51_phone,51,phone,6,-1,10,15,1600,11,3
51_phone/10/6/16_5_1.jpg,51_phone,51,phone,6,-1,10,15,3200,16,3
51_phone/10/6/16_6_0.jpg,51_phone,51,phone,6,-1,10,15,6400,22,3
51_phone/10/6/13_6_3.jpg,51_phone,51,phone,6,-1,10,2,6400,8,3
51_phone/10_auto.jpg,51_phone,51,phone,auto,-1,10,1/25,3200,4.5,3
51_phone/1000/-5/3_1_1.jpg,51_phone,51,phone,-5,16,1000,1/500,200,16,3
51_phone/1000/-5/3_2_0.jpg,51_phone,51,phone,-5,16,1000,1/500,400,22,3
51_phone/1000/-5/0_2_3.jpg,51_phone,51,phone,-5,16,1000,1/4000,400,8,3
51_phone/1000/-5/0_4_1.jpg,51_phone,51,phone,-5,16,1000,1/4000,1600,16,3
51_phone/1000/-5/0_5_0.jpg,51_phone,51,phone,-5,16,1000,1/4000,3200,22,3
51_phone/1000/-5/4_0_1.jpg,51_phone,51,phone,-5,16,1000,1/250,100,16,3
51_phone/1000/-5/1_0_4.jpg,51_phone,51,phone,-5,16,1000,1/2000,100,5.6,3
51_phone/1000/-5/1_2_2.jpg,51_phone,51,phone,-5,16,1000,1/2000,400,11,3
51_phone/1000/-5/1_3_1.jpg,51_phone,51,phone,-5,16,1000,1/2000,800,16,3
51_phone/1000/-5/1_4_0.jpg,51_phone,51,phone,-5,16,1000,1/2000,1600,22,3
51_phone/1000/-5/5_0_0.jpg,51_phone,51,phone,-5,16,1000,1/125,100,22,3
51_phone/1000/-5/2_0_3.jpg,51_phone,51,phone,-5,16,1000,1/1000,100,8,3
51_phone/1000/-5/2_1_2.jpg,51_phone,51,phone,-5,16,1000,1/1000,200,11,3
51_phone/1000/-5/2_2_1.jpg,51_phone,51,phone,-5,16,1000,1/1000,400,16,3
51_phone/1000/-5/2_3_0.jpg,51_phone,51,phone,-5,16,1000,1/1000,800,22,3
51_phone/1000/-4/3_1_2.jpg,51_phone,51,phone,-4,15,1000,1/500,200,11,3
51_phone/1000/-4/3_3_0.jpg,51_phone,51,phone,-4,15,1000,1/500,800,22,3
51_phone/1000/-4/0_4_2.jpg,51_phone,51,phone,-4,15,1000,1/4000,1600,11,3
51_phone/1000/-4/0_5_1.jpg,51_phone,51,phone,-4,15,1000,1/4000,3200,16,3
51_phone/1000/-4/0_6_0.jpg,51_phone,51,phone,-4,15,1000,1/4000,6400,22,3
51_phone/1000/-4/4_1_1.jpg,51_phone,51,phone,-4,15,1000,1/250,200,16,3
51_phone/1000/-4/1_2_3.jpg,51_phone,51,phone,-4,15,1000,1/2000,400,8,3
51_phone/1000/-4/1_3_2.jpg,51_phone,51,phone,-4,15,1000,1/2000,800,11,3
51_phone/1000/-4/1_4_1.jpg,51_phone,51,phone,-4,15,1000,1/2000,1600,16,3
51_phone/1000/-4/1_5_0.jpg,51_phone,51,phone,-4,15,1000,1/2000,3200,22,3
51_phone/1000/-4/2_2_2.jpg,51_phone,51,phone,-4,15,1000,1/1000,400,11,3
51_phone/1000/-3/6_0_1.jpg,51_phone,51,phone,-3,14,1000,1/60,100,16,3
51_phone/1000/-3/6_1_0.jpg,51_phone,51,phone,-3,14,1000,1/60,200,22,3
51_phone/1000/-3/3_0_4.jpg,51_phone,51,phone,-3,14,1000,1/500,100,5.6,3
51_phone/1000/-3/0_3_4.jpg,51_phone,51,phone,-3,14,1000,1/4000,800,5.6,3
51_phone/1000/-3/0_5_2.jpg,51_phone,51,phone,-3,14,1000,1/4000,3200,11,3
51_phone/1000/-3/0_6_1.jpg,51_phone,51,phone,-3,14,1000,1/4000,6400,16,3
51_phone/1000/-3/4_1_2.jpg,51_phone,51,phone,-3,14,1000,1/250,200,11,3
51_phone/1000/-3/4_2_1.jpg,51_phone,51,phone,-3,14,1000,1/250,400,16,3
51_phone/1000/-3/1_2_4.jpg,51_phone,51,phone,-3,14,1000,1/2000,400,5.6,3
51_phone/1000/-3/5_0_2.jpg,51_phone,51,phone,-3,14,1000,1/125,100,11,3
51_phone/1000/-3/2_2_3.jpg,51_phone,51,phone,-3,14,1000,1/1000,400,8,3
51_phone/1000/-3/2_3_2.jpg,51_phone,51,phone,-3,14,1000,1/1000,800,11,3
51_phone/1000/-2/6_0_2.jpg,51_phone,51,phone,-2,13,1000,1/60,100,11,3
51_phone/1000/-2/6_2_0.jpg,51_phone,51,phone,-2,13,1000,1/60,400,22,3
51_phone/1000/-2/3_1_4.jpg,51_phone,51,phone,-2,13,1000,1/500,200,5.6,3
51_phone/1000/-2/3_2_3.jpg,51_phone,51,phone,-2,13,1000,1/500,400,8,3
51_phone/1000/-2/3_4_1.jpg,51_phone,51,phone,-2,13,1000,1/500,1600,16,3
51_phone/1000/-2/7_1_0.jpg,51_phone,51,phone,-2,13,1000,1/30,200,22,3
51_phone/1000/-2/4_2_2.jpg,51_phone,51,phone,-2,13,1000,1/250,400,11,3
51_phone/1000/-2/4_3_1.jpg,51_phone,51,phone,-2,13,1000,1/250,800,16,3
51_phone/1000/-2/4_4_0.jpg,51_phone,51,phone,-2,13,1000,1/250,1600,22,3
51_phone/1000/-2/1_5_2.jpg,51_phone,51,phone,-2,13,1000,1/2000,3200,11,3
51_phone/1000/-2/5_0_3.jpg,51_phone,51,phone,-2,13,1000,1/125,100,8,3
51_phone/1000/-2/5_1_2.jpg,51_phone,51,phone,-2,13,1000,1/125,200,11,3
51_phone/1000/-2/5_2_1.jpg,51_phone,51,phone,-2,13,1000,1/125,400,16,3
51_phone/1000/-2/5_3_0.jpg,51_phone,51,phone,-2,13,1000,1/125,800,22,3
51_phone/1000/-2/2_3_3.jpg,51_phone,51,phone,-2,13,1000,1/1000,800,8,3
51_phone/1000/-1/6_1_2.jpg,51_phone,51,phone,-1,12,1000,1/60,200,11,3
51_phone/1000/-1/6_3_0.jpg,51_phone,51,phone,-1,12,1000,1/60,800,22,3
51_phone/1000/-1/3_2_4.jpg,51_phone,51,phone,-1,12,1000,1/500,400,5.6,3
51_phone/1000/-1/3_3_3.jpg,51_phone,51,phone,-1,12,1000,1/500,800,8,3
51_phone/1000/-1/3_4_2.jpg,51_phone,51,phone,-1,12,1000,1/500,1600,11,3
51_phone/1000/-1/3_5_1.jpg,51_phone,51,phone,-1,12,1000,1/500,3200,16,3
51_phone/1000/-1/3_6_0.jpg,51_phone,51,phone,-1,12,1000,1/500,6400,22,3
51_phone/1000/-1/0_6_3.jpg,51_phone,51,phone,-1,12,1000,1/4000,6400,8,3
51_phone/1000/-1/7_1_1.jpg,51_phone,51,phone,-1,12,1000,1/30,200,16,3
51_phone/1000/-1/4_1_4.jpg,51_phone,51,phone,-1,12,1000,1/250,200,5.6,3
51_phone/1000/-1/4_2_3.jpg,51_phone,51,phone,-1,12,1000,1/250,400,8,3
51_phone/1000/-1/1_5_3.jpg,51_phone,51,phone,-1,12,1000,1/2000,3200,8,3
51_phone/1000/-1/1_6_2.jpg,51_phone,51,phone,-1,12,1000,1/2000,6400,11,3
51_phone/1000/-1/8_1_0.jpg,51_phone,51,phone,-1,12,1000,1/15,200,22,3
51_phone/1000/-1/5_1_3.jpg,51_phone,51,phone,-1,12,1000,1/125,200,8,3
51_phone/1000/-1/5_2_2.jpg,51_phone,51,phone,-1,12,1000,1/125,400,11,3
51_phone/1000/-1/5_3_1.jpg,51_phone,51,phone,-1,12,1000,1/125,800,16,3
51_phone/1000/-1/5_4_0.jpg,51_phone,51,phone,-1,12,1000,1/125,1600,22,3
51_phone/1000/-1/2_3_4.jpg,51_phone,51,phone,-1,12,1000,1/1000,800,5.6,3
51_phone/1000/-1/2_5_2.jpg,51_phone,51,phone,-1,12,1000,1/1000,3200,11,3
51_phone/1000/0/9_0_1.jpg,51_phone,51,phone,0,11,1000,1/8,100,16,3
51_phone/1000/0/6_1_3.jpg,51_phone,51,phone,0,11,1000,1/60,200,8,3
51_phone/1000/0/6_4_0.jpg,51_phone,51,phone,0,11,1000,1/60,1600,22,3
51_phone/1000/0/10_0_0.jpg,51_phone,51,phone,0,11,1000,1/4,100,22,3
51_phone/1000/0/7_0_3.jpg,51_phone,51,phone,0,11,1000,1/30,100,8,3
51_phone/1000/0/7_2_1.jpg,51_phone,51,phone,0,11,1000,1/30,400,16,3
51_phone/1000/0/7_3_0.jpg,51_phone,51,phone,0,11,1000,1/30,800,22,3
51_phone/1000/0/4_4_2.jpg,51_phone,51,phone,0,11,1000,1/250,1600,11,3
51_phone/1000/0/4_5_1.jpg,51_phone,51,phone,0,11,1000,1/250,3200,16,3
51_phone/1000/0/1_5_4.jpg,51_phone,51,phone,0,11,1000,1/2000,3200,5.6,3
51_phone/1000/0/8_1_1.jpg,51_phone,51,phone,0,11,1000,1/15,200,16,3
51_phone/1000/0/8_2_0.jpg,51_phone,51,phone,0,11,1000,1/15,400,22,3
51_phone/1000/0/5_1_4.jpg,51_phone,51,phone,0,11,1000,1/125,200,5.6,3
51_phone/1000/0/5_2_3.jpg,51_phone,51,phone,0,11,1000,1/125,400,8,3
51_phone/1000/0/2_5_3.jpg,51_phone,51,phone,0,11,1000,1/1000,3200,8,3
51_phone/1000/0/2_6_2.jpg,51_phone,51,phone,0,11,1000,1/1000,6400,11,3
51_phone/1000/1/9_0_2.jpg,51_phone,51,phone,1,10,1000,1/8,100,11,3
51_phone/1000/1/9_1_1.jpg,51_phone,51,phone,1,10,1000,1/8,200,16,3
51_phone/1000/1/6_1_4.jpg,51_phone,51,phone,1,10,1000,1/60,200,5.6,3
51_phone/1000/1/6_2_3.jpg,51_phone,51,phone,1,10,1000,1/60,400,8,3
51_phone/1000/1/6_3_2.jpg,51_phone,51,phone,1,10,1000,1/60,800,11,3
51_phone/1000/1/6_5_0.jpg,51_phone,51,phone,1,10,1000,1/60,3200,22,3
51_phone/1000/1/3_4_4.jpg,51_phone,51,phone,1,10,1000,1/500,1600,5.6,3
51_phone/1000/1/3_6_2.jpg,51_phone,51,phone,1,10,1000,1/500,6400,11,3
51_phone/1000/1/10_0_1.jpg,51_phone,51,phone,1,10,1000,1/4,100,16,3
51_phone/1000/1/10_1_0.jpg,51_phone,51,phone,1,10,1000,1/4,200,22,3
51_phone/1000/1/7_0_4.jpg,51_phone,51,phone,1,10,1000,1/30,100,5.6,3
51_phone/1000/1/7_1_3.jpg,51_phone,51,phone,1,10,1000,1/30,200,8,3
51_phone/1000/1/7_3_1.jpg,51_phone,51,phone,1,10,1000,1/30,800,16,3
51_phone/1000/1/7_4_0.jpg,51_phone,51,phone,1,10,1000,1/30,1600,22,3
51_phone/1000/1/4_4_3.jpg,51_phone,51,phone,1,10,1000,1/250,1600,8,3
51_phone/1000/1/4_6_1.jpg,51_phone,51,phone,1,10,1000,1/250,6400,16,3
51_phone/1000/1/1_6_4.jpg,51_phone,51,phone,1,10,1000,1/2000,6400,5.6,3
51_phone/1000/1/8_0_3.jpg,51_phone,51,phone,1,10,1000,1/15,100,8,3
51_phone/1000/1/8_1_2.jpg,51_phone,51,phone,1,10,1000,1/15,200,11,3
51_phone/1000/1/8_2_1.jpg,51_phone,51,phone,1,10,1000,1/15,400,16,3
51_phone/1000/1/8_3_0.jpg,51_phone,51,phone,1,10,1000,1/15,800,22,3
51_phone/1000/1/5_5_1.jpg,51_phone,51,phone,1,10,1000,1/125,3200,16,3
51_phone/1000/1/2_6_3.jpg,51_phone,51,phone,1,10,1000,1/1000,6400,8,3
51_phone/1000/1/11_0_0.jpg,51_phone,51,phone,1,10,1000,0.5,100,22,3
51_phone/1000/2/9_0_3.jpg,51_phone,51,phone,2,9,1000,1/8,100,8,3
51_phone/1000/2/9_1_2.jpg,51_phone,51,phone,2,9,1000,1/8,200,11,3
51_phone/1000/2/9_3_0.jpg,51_phone,51,phone,2,9,1000,1/8,800,22,3
51_phone/1000/2/6_3_3.jpg,51_phone,51,phone,2,9,1000,1/60,800,8,3
51_phone/1000/2/6_6_0.jpg,51_phone,51,phone,2,9,1000,1/60,6400,22,3
51_phone/1000/2/10_1_1.jpg,51_phone,51,phone,2,9,1000,1/4,200,16,3
51_phone/1000/2/10_2_0.jpg,51_phone,51,phone,2,9,1000,1/4,400,22,3
51_phone/1000/2/7_1_4.jpg,51_phone,51,phone,2,9,1000,1/30,200,5.6,3
51_phone/1000/2/7_3_2.jpg,51_phone,51,phone,2,9,1000,1/30,800,11,3
51_phone/1000/2/4_5_3.jpg,51_phone,51,phone,2,9,1000,1/250,3200,8,3
51_phone/1000/2/4_6_2.jpg,51_phone,51,phone,2,9,1000,1/250,6400,11,3
51_phone/1000/2/8_3_1.jpg,51_phone,51,phone,2,9,1000,1/15,800,16,3
51_phone/1000/2/8_4_0.jpg,51_phone,51,phone,2,9,1000,1/15,1600,22,3
51_phone/1000/2/5_4_3.jpg,51_phone,51,phone,2,9,1000,1/125,1600,8,3
51_phone/1000/2/5_6_1.jpg,51_phone,51,phone,2,9,1000,1/125,6400,16,3
51_phone/1000/2/11_0_1.jpg,51_phone,51,phone,2,9,1000,0.5,100,16,3
51_phone/1000/2/11_1_0.jpg,51_phone,51,phone,2,9,1000,0.5,200,22,3
51_phone/1000/3/9_0_4.jpg,51_phone,51,phone,3,8,1000,1/8,100,5.6,3
51_phone/1000/3/9_2_2.jpg,51_phone,51,phone,3,8,1000,1/8,400,11,3
51_phone/1000/3/9_4_0.jpg,51_phone,51,phone,3,8,1000,1/8,1600,22,3
51_phone/1000/3/6_6_1.jpg,51_phone,51,phone,3,8,1000,1/60,6400,16,3
51_phone/1000/3/10_2_1.jpg,51_phone,51,phone,3,8,1000,1/4,400,16,3
51_phone/1000/3/4_5_4.jpg,51_phone,51,phone,3,8,1000,1/250,3200,5.6,3
51_phone/1000/3/4_6_3.jpg,51_phone,51,phone,3,8,1000,1/250,6400,8,3
51_phone/1000/3/8_2_3.jpg,51_phone,51,phone,3,8,1000,1/15,400,8,3
51_phone/1000/3/8_4_1.jpg,51_phone,51,phone,3,8,1000,1/15,1600,16,3
51_phone/1000/3/5_4_4.jpg,51_phone,51,phone,3,8,1000,1/125,1600,5.6,3
51_phone/1000/3/5_5_3.jpg,51_phone,51,phone,3,8,1000,1/125,3200,8,3
51_phone/1000/3/5_6_2.jpg,51_phone,51,phone,3,8,1000,1/125,6400,11,3
51_phone/1000/3/11_0_2.jpg,51_phone,51,phone,3,8,1000,0.5,100,11,3
51_phone/1000/4/9_1_4.jpg,51_phone,51,phone,4,7,1000,1/8,200,5.6,3
51_phone/1000/4/9_2_3.jpg,51_phone,51,phone,4,7,1000,1/8,400,8,3
51_phone/1000/4/9_5_0.jpg,51_phone,51,phone,4,7,1000,1/8,3200,22,3
51_phone/1000/4/6_4_4.jpg,51_phone,51,phone,4,7,1000,1/60,1600,5.6,3
51_phone/1000/4/10_0_4.jpg,51_phone,51,phone,4,7,1000,1/4,100,5.6,3
51_phone/1000/4/10_2_2.jpg,51_phone,51,phone,4,7,1000,1/4,400,11,3
51_phone/1000/4/10_3_1.jpg,51_phone,51,phone,4,7,1000,1/4,800,16,3
51_phone/1000/4/10_4_0.jpg,51_phone,51,phone,4,7,1000,1/4,1600,22,3
51_phone/1000/4/7_5_2.jpg,51_phone,51,phone,4,7,1000,1/30,3200,11,3
51_phone/1000/4/7_6_1.jpg,51_phone,51,phone,4,7,1000,1/30,6400,16,3
51_phone/1000/4/8_3_3.jpg,51_phone,51,phone,4,7,1000,1/15,800,8,3
51_phone/1000/4/8_5_1.jpg,51_phone,51,phone,4,7,1000,1/15,3200,16,3
51_phone/1000/4/8_6_0.jpg,51_phone,51,phone,4,7,1000,1/15,6400,22,3
51_phone/1000/4/14_0_0.jpg,51_phone,51,phone,4,7,1000,4,100,22,3
51_phone/1000/4/13_0_1.jpg,51_phone,51,phone,4,7,1000,2,100,16,3
51_phone/1000/4/12_0_2.jpg,51_phone,51,phone,4,7,1000,1,100,11,3
51_phone/1000/4/11_1_2.jpg,51_phone,51,phone,4,7,1000,0.5,200,11,3
51_phone/1000/4/11_3_0.jpg,51_phone,51,phone,4,7,1000,0.5,800,22,3
51_phone/1000/5/9_4_2.jpg,51_phone,51,phone,5,6,1000,1/8,1600,11,3
51_phone/1000/5/9_5_1.jpg,51_phone,51,phone,5,6,1000,1/8,3200,16,3
51_phone/1000/5/6_5_4.jpg,51_phone,51,phone,5,6,1000,1/60,3200,5.6,3
51_phone/1000/5/6_6_3.jpg,51_phone,51,phone,5,6,1000,1/60,6400,8,3
51_phone/1000/5/10_3_2.jpg,51_phone,51,phone,5,6,1000,1/4,800,11,3
51_phone/1000/5/10_5_0.jpg,51_phone,51,phone,5,6,1000,1/4,3200,22,3
51_phone/1000/5/7_6_2.jpg,51_phone,51,phone,5,6,1000,1/30,6400,11,3
51_phone/1000/5/8_3_4.jpg,51_phone,51,phone,5,6,1000,1/15,800,5.6,3
51_phone/1000/5/8_4_3.jpg,51_phone,51,phone,5,6,1000,1/15,1600,8,3
51_phone/1000/5/8_5_2.jpg,51_phone,51,phone,5,6,1000,1/15,3200,11,3
51_phone/1000/5/5_6_4.jpg,51_phone,51,phone,5,6,1000,1/125,6400,5.6,3
51_phone/1000/5/14_1_0.jpg,51_phone,51,phone,5,6,1000,4,200,22,3
51_phone/1000/5/12_0_3.jpg,51_phone,51,phone,5,6,1000,1,100,8,3
51_phone/1000/5/12_3_0.jpg,51_phone,51,phone,5,6,1000,1,800,22,3
51_phone/1000/5/11_1_3.jpg,51_phone,51,phone,5,6,1000,0.5,200,8,3
51_phone/1000/5/11_2_2.jpg,51_phone,51,phone,5,6,1000,0.5,400,11,3
51_phone/1000/5/11_3_1.jpg,51_phone,51,phone,5,6,1000,0.5,800,16,3
51_phone/1000/6/9_5_2.jpg,51_phone,51,phone,6,5,1000,1/8,3200,11,3
51_phone/1000/6/6_6_4.jpg,51_phone,51,phone,6,5,1000,1/60,6400,5.6,3
51_phone/1000/6/10_2_4.jpg,51_phone,51,phone,6,5,1000,1/4,400,5.6,3
51_phone/1000/6/10_5_1.jpg,51_phone,51,phone,6,5,1000,1/4,3200,16,3
51_phone/1000/6/7_5_4.jpg,51_phone,51,phone,6,5,1000,1/30,3200,5.6,3
51_phone/1000/6/7_6_3.jpg,51_phone,51,phone,6,5,1000,1/30,6400,8,3
51_phone/1000/6/8_4_4.jpg,51_phone,51,phone,6,5,1000,1/15,1600,5.6,3
51_phone/1000/6/8_5_3.jpg,51_phone,51,phone,6,5,1000,1/15,3200,8,3
51_phone/1000/6/13_2_1.jpg,51_phone,51,phone,6,5,1000,2,400,16,3
51_phone/1000/6/12_0_4.jpg,51_phone,51,phone,6,5,1000,1,100,5.6,3
51_phone/1000/6/12_1_3.jpg,51_phone,51,phone,6,5,1000,1,200,8,3
51_phone/1000_auto.jpg,51_phone,51,phone,auto,-1,1000,1/60,100,5,3
52_laptop/10/-4/9_0_3.jpg,52_laptop,52,laptop,-4,9,10,1/8,100,8,2
52_laptop/10/-4/9_1_2.jpg,52_laptop,52,laptop,-4,9,10,1/8,200,11,2
52_laptop/10/-4/9_2_1.jpg,52_laptop,52,laptop,-4,9,10,1/8,400,16,2
52_laptop/10/-4/9_3_0.jpg,52_laptop,52,laptop,-4,9,10,1/8,800,22,2
52_laptop/10/-4/6_2_4.jpg,52_laptop,52,laptop,-4,9,10,1/60,400,5.6,2
52_laptop/10/-4/3_6_3.jpg,52_laptop,52,laptop,-4,9,10,1/500,6400,8,2
52_laptop/10/-4/10_0_2.jpg,52_laptop,52,laptop,-4,9,10,1/4,100,11,2
52_laptop/10/-4/7_3_2.jpg,52_laptop,52,laptop,-4,9,10,1/30,800,11,2
52_laptop/10/-4/4_4_4.jpg,52_laptop,52,laptop,-4,9,10,1/250,1600,5.6,2
52_laptop/10/-4/8_1_3.jpg,52_laptop,52,laptop,-4,9,10,1/15,200,8,2
52_laptop/10/-4/8_2_2.jpg,52_laptop,52,laptop,-4,9,10,1/15,400,11,2
52_laptop/10/-4/5_4_3.jpg,52_laptop,52,laptop,-4,9,10,1/125,1600,8,2
52_laptop/10/-4/5_6_1.jpg,52_laptop,52,laptop,-4,9,10,1/125,6400,16,2
52_laptop/10/-4/12_0_0.jpg,52_laptop,52,laptop,-4,9,10,1,100,22,2
52_laptop/10/-4/11_1_0.jpg,52_laptop,52,laptop,-4,9,10,0.5,200,22,2
52_laptop/10/-3/9_1_3.jpg,52_laptop,52,laptop,-3,8,10,1/8,200,8,2
52_laptop/10/-3/9_3_1.jpg,52_laptop,52,laptop,-3,8,10,1/8,800,16,2
52_laptop/10/-3/9_4_0.jpg,52_laptop,52,laptop,-3,8,10,1/8,1600,22,2
52_laptop/10/-3/10_3_0.jpg,52_laptop,52,laptop,-3,8,10,1/4,800,22,2
52_laptop/10/-3/4_5_4.jpg,52_laptop,52,laptop,-3,8,10,1/250,3200,5.6,2
52_laptop/10/-3/8_4_1.jpg,52_laptop,52,laptop,-3,8,10,1/15,1600,16,2
52_laptop/10/-3/8_5_0.jpg,52_laptop,52,laptop,-3,8,10,1/15,3200,22,2
52_laptop/10/-3/5_4_4.jpg,52_laptop,52,laptop,-3,8,10,1/125,1600,5.6,2
52_laptop/10/-3/5_6_2.jpg,52_laptop,52,laptop,-3,8,10,1/125,6400,11,2
52_laptop/10/-3/13_0_0.jpg,52_laptop,52,laptop,-3,8,10,2,100,22,2
52_laptop/10/-3/12_0_1.jpg,52_laptop,52,laptop,-3,8,10,1,100,16,2
52_laptop/10/-3/12_1_0.jpg,52_laptop,52,laptop,-3,8,10,1,200,22,2
52_laptop/10/-3/11_0_2.jpg,52_laptop,52,laptop,-3,8,10,0.5,100,11,2
52_laptop/10/-2/9_3_2.jpg,52_laptop,52,laptop,-2,7,10,1/8,800,11,2
52_laptop/10/-2/9_4_1.jpg,52_laptop,52,laptop,-2,7,10,1/8,1600,16,2
52_laptop/10/-2/6_5_3.jpg,52_laptop,52,laptop,-2,7,10,1/60,3200,8,2
52_laptop/10/-2/10_0_4.jpg,52_laptop,52,laptop,-2,7,10,1/4,100,5.6,2
52_laptop/10/-2/10_4_0.jpg,52_laptop,52,laptop,-2,7,10,1/4,1600,22,2
52_laptop/10/-2/7_4_3.jpg,52_laptop,52,laptop,-2,7,10,1/30,1600,8,2
52_laptop/10/-2/8_3_3.jpg,52_laptop,52,laptop,-2,7,10,1/15,800,8,2
